sample_code,date_sampling,sample_level,county,measurement,replicate,quality_score,detected_of_3_TechReps,value,gmean_value,gstd_value,gmean_value_upper,gmean_value_lower
F,2021-06-02,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 70.0]","[2, 3]","[3.993218243271374, 5.141457041310276]",4.531110245222052,1.1956781094937132,5.417749331914699,3.789573639631709
F,2021-06-02,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 70.0]","[2, 3]","[13824.11642466325, nan]",13824.116424663243,,,
F,2021-06-03,Influent,County 6,N1_per_PMMoV,"['1', '2']","[95.0, 70.0]","[2, 1]","[0.0006568101397633325, nan]",0.0006568101397633,,,
F,2021-06-03,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 70.0]","[2, 1]","[11.168504816417704, 2.1896811276857804]",4.945246628933444,3.1648911021591286,15.651167053893882,1.5625329495728095
F,2021-06-03,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 70.0]","[2, 1]","[17004.160167871396, nan]",17004.160167871385,,,
F,2021-06-07,Influent,County 6,N1_per_PMMoV,"['1', '2']","[75.0, 50.0]","[3, 3]","[0.0007124023730195729, nan]",0.0007124023730195,,,
F,2021-06-07,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[75.0, 50.0]","[3, 3]","[6.1496809954664045, 4.113836029330851]",5.029789185248314,1.328815885463494,6.683663769890444,3.785166357710957
F,2021-06-07,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[75.0, 50.0]","[3, 3]","[8632.314024166571, nan]",8632.314024166579,,,
F,2021-06-08,Influent,County 6,N1_per_PMMoV,"['1', '2']","[90.0, 75.0]","[3, 2]","[0.00024245887254108537, nan]",0.000242458872541,,,
F,2021-06-08,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 75.0]","[3, 2]","[3.4229092790749673, 2.9111131739388854]",3.156655872202858,1.1213347318737474,3.539667866074282,2.8150879326890146
F,2021-06-08,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 75.0]","[3, 2]","[14117.484104422474, nan]",14117.484104422483,,,
F,2021-06-09,Influent,County 6,N1_per_PMMoV,"['1', '2']","[90.0, 65.0]","[1, 3]","[0.00016923602207186898, nan]",0.0001692360220718,,,
F,2021-06-09,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 65.0]","[1, 3]","[2.1896811276857804, 3.7285458223848393]",2.857328546210208,1.4569807717388563,4.163072750368813,1.961129893842102
F,2021-06-09,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 65.0]","[1, 3]","[12938.62323681831, nan]",12938.623236818305,,,
F,2021-06-14,Influent,County 6,N1_per_PMMoV,"['1', '2']","[95.0, 75.0]","[1, 2]","[6.390685954880032e-05, nan]",6.390685954880036e-05,,,
F,2021-06-14,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[1, 2]","[2.195690956497873, 2.288656844514376]",2.241692025240571,1.0297566767481297,2.3083973302045147,2.1769142903929635
F,2021-06-14,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[1, 2]","[34357.672587888745, nan]",34357.67258788877,,,
F,2021-06-15,Influent,County 6,N1_per_PMMoV,['1'],[75.0],[3],[nan],,,,
F,2021-06-15,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['1'],[75.0],[3],[3.0888889448599386],3.088888944859939,,,
F,2021-06-15,Influent,County 6,pmmov_gc_per_mL,['1'],[75.0],[3],[nan],,,,
F,2021-06-16,Influent,County 6,N1_per_PMMoV,"['1', '2']","[75.0, 65.0]","[1, 0]","[7.013977039938513e-05, nan]",7.013977039938518e-05,,,
F,2021-06-16,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[75.0, 65.0]","[1, 0]","[2.2475066722854335, 2.2808267997148963]",2.264105441600868,1.0104605066469472,2.2877891316221235,2.2406669302830475
F,2021-06-16,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[75.0, 65.0]","[1, 0]","[32043.25676414156, nan]",32043.256764141563,,,
F,2021-06-21,Influent,County 6,N1_per_PMMoV,"['1', '2']","[95.0, 70.0]","[3, 3]","[0.0006486203280717601, nan]",0.0006486203280717,,,
F,2021-06-21,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 70.0]","[3, 3]","[15.643794226969108, 21.932042391293603]",18.522968394578683,1.2698683964798227,23.52173217327007,14.586526010038394
F,2021-06-21,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 70.0]","[3, 3]","[24118.569138089606, nan]",24118.569138089613,,,
F,2021-06-22,Influent,County 6,N1_per_PMMoV,"['1', '2']","[70.0, 85.0]","[3, 2]","[nan, 0.0003336519260863005]",0.0003336519260863,,,
F,2021-06-22,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[70.0, 85.0]","[3, 2]","[4.2059287563736625, 2.3371403443929735]",3.135258487296295,1.5150866505917635,4.750188280257143,2.0693591921437124
F,2021-06-22,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[70.0, 85.0]","[3, 2]","[nan, 7004.726068293285]",7004.726068293285,,,
F,2021-06-23,Influent,County 6,N1_per_PMMoV,"['2', '3']","[95.0, 75.0]","[3, 0]","[0.0007458851704045706, nan]",0.0007458851704045,,,
F,2021-06-23,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[95.0, 75.0]","[3, 0]","[9.848578111535149, 1.9476567255021302]",4.379685992804108,3.1456106763363496,13.776787017965368,1.392316609856204
F,2021-06-23,Influent,County 6,pmmov_gc_per_mL,"['2', '3']","[95.0, 75.0]","[3, 0]","[13203.879769044406, nan]",13203.879769044408,,,
F,2021-06-28,Influent,County 6,N1_per_PMMoV,"['1', '2']","[80.0, 75.0]","[3, 3]","[0.0008292428423565149, nan]",0.0008292428423565,,,
F,2021-06-28,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 75.0]","[3, 3]","[12.678950287300442, 21.85536052421832]",16.646411913610468,1.4696463721961364,24.464338878920167,11.326814551132625
F,2021-06-28,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[80.0, 75.0]","[3, 3]","[15289.7916505011, nan]",15289.79165050111,,,
F,2021-06-29,Influent,County 6,N1_per_PMMoV,"['1', '2']","[65.0, 70.0]","[3, 3]","[nan, 0.0013236536202053696]",0.0013236536202053,,,
F,2021-06-29,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[65.0, 70.0]","[3, 3]","[32.60862115129811, 18.43983881399707]",24.52137267725101,1.496449907842483,36.69500588304346,16.38636385270314
F,2021-06-29,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[65.0, 70.0]","[3, 3]","[nan, 13931.015284146666]",13931.015284146662,,,
F,2021-06-30,Influent,County 6,N1_per_PMMoV,"['1', '2']","[85.0, 70.0]","[3, 3]","[0.0007328220004099409, nan]",0.0007328220004099,,,
F,2021-06-30,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 70.0]","[3, 3]","[10.781039847662266, 16.657748931520924]",13.401039325480715,1.3602283715765269,18.228473899131632,9.852051027246764
F,2021-06-30,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[85.0, 70.0]","[3, 3]","[14711.676016319581, nan]",14711.67601631959,,,
F,2021-07-06,Influent,County 6,N1_per_PMMoV,"['1', '2']","[75.0, 60.0]","[3, 3]","[0.0005482853823073437, nan]",0.0005482853823073,,,
F,2021-07-06,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[75.0, 60.0]","[3, 3]","[5.894728258213302, 6.921684655647382]",6.387601281708654,1.1202612089490471,7.15578193413142,5.701885623354813
F,2021-07-06,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[75.0, 60.0]","[3, 3]","[10751.204479328955, nan]",10751.20447932896,,,
F,2021-07-07,Influent,County 6,N1_per_PMMoV,"['1', '2']","[95.0, 75.0]","[3, 3]","[0.00029541885194096714, nan]",0.0002954188519409,,,
F,2021-07-07,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[14.956037751448875, 8.286705045269152]",11.132666953258202,1.5181919885175428,16.901525779270603,7.3328452774466495
F,2021-07-07,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[50626.55160015822, nan]",50626.551600158185,,,
F,2021-07-08,Influent,County 6,N1_per_PMMoV,"['1', '2']","[85.0, 75.0]","[3, 2]","[0.0006787692690524555, nan]",0.0006787692690524,,,
F,2021-07-08,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 75.0]","[3, 2]","[21.120663436103758, 3.877982548342281]",9.05016929204207,3.31514484050623,30.002622034221197,2.7299468733499106
F,2021-07-08,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[85.0, 75.0]","[3, 2]","[31116.116181257974, nan]",31116.11618125796,,,
F,2021-07-12,Influent,County 6,N1_per_PMMoV,"['1', '2']","[90.0, 80.0]","[3, 3]","[0.006741788930465829, nan]",0.0067417889304658,,,
F,2021-07-12,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[128.54088670323955, 126.54918616481466]",127.54114865877057,1.0111033566154966,128.95728351547896,126.14056498209416
F,2021-07-12,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[19066.2876024447, nan]",19066.28760244468,,,
F,2021-07-13,Influent,County 6,N1_per_PMMoV,"['1', '2']","[90.0, 75.0]","[3, 3]","[0.0008738816923781444, nan]",0.0008738816923781,,,
F,2021-07-13,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 75.0]","[3, 3]","[27.08719309858948, 17.998623297979425]",22.080130995561134,1.3351465278793957,29.48021023384567,16.537608820082742
F,2021-07-13,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 75.0]","[3, 3]","[30996.407562762357, nan]",30996.40756276233,,,
F,2021-07-14,Influent,County 6,N1_per_PMMoV,"['1', '2']","[90.0, 80.0]","[3, 3]","[0.0003760996515730768, nan]",0.000376099651573,,,
F,2021-07-14,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[49.91801620940223, 31.343516052355167]",39.5551026084009,1.3896744471940534,54.96871535103358,28.46357482377845
F,2021-07-14,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[132725.5050639234, nan]",132725.50506392334,,,
F,2021-07-19,Influent,County 6,N1_per_PMMoV,"['1', '2']","[80.0, 100.0]","[3, 3]","[nan, 0.00157536945258771]",0.0015753694525877,,,
F,2021-07-19,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 100.0]","[3, 3]","[30.780792846135917, 36.13273868848742]",33.349577876397355,1.1200296932644702,37.352517479400895,29.775619411656606
F,2021-07-19,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[80.0, 100.0]","[3, 3]","[nan, 22936.04121187928]",22936.04121187927,,,
F,2021-07-20,Influent,County 6,N1_per_PMMoV,"['1', '2']","[95.0, 80.0]","[3, 3]","[0.0022175014075459486, nan]",0.0022175014075459,,,
F,2021-07-20,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 80.0]","[3, 3]","[68.20424159228304, 61.71904062830964]",64.88066243386514,1.0732056024878205,69.63029041714512,60.455016525690816
F,2021-07-20,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 80.0]","[3, 3]","[30757.248387843374, nan]",30757.248387843352,,,
F,2021-07-21,Influent,County 6,N1_per_PMMoV,"['1', '2']","[80.0, 75.0]","[3, 3]","[0.018872790462178143, nan]",0.0188727904621781,,,
F,2021-07-21,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 75.0]","[3, 3]","[9.850561777291427, 22.273469722072623]",14.812366100387422,1.7805203325263546,26.373719014563918,8.319122129523997
F,2021-07-21,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[80.0, 75.0]","[3, 3]","[521.9451674108481, nan]",521.9451674108481,,,
F,2021-07-26,Influent,County 6,N1_per_PMMoV,"['1', '2']","[90.0, 80.0]","[3, 3]","[0.006930701781435066, nan]",0.006930701781435,,,
F,2021-07-26,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[166.7895086232289, 58.221769001262174]",98.54329121201334,2.1047800752943457,207.4119558969741,46.81880656734763
F,2021-07-26,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[24065.313136109802, nan]",24065.313136109813,,,
F,2021-07-27,Influent,County 6,N1_per_PMMoV,"['1', '2']","[90.0, 80.0]","[3, 3]","[0.0015563650023422782, nan]",0.0015563650023422,,,
F,2021-07-27,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[54.372626483264, 63.52645268814086]",58.77159249007146,1.1163033825034585,65.60692749178163,52.64840491504054
F,2021-07-27,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[34935.65224188091, nan]",34935.65224188091,,,
F,2021-07-28,Influent,County 6,N1_per_PMMoV,"['1', '2']","[90.0, 80.0]","[3, 3]","[0.0025185469595033804, nan]",0.0025185469595033,,,
F,2021-07-28,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[83.00286030547437, 61.240648482914885]",71.29620600736091,1.2398689044493416,88.39794883374114,57.50301967531433
F,2021-07-28,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[32956.645891502965, nan]",32956.64589150299,,,
F,2021-08-02,Influent,County 6,N1_per_PMMoV,['1'],[80.0],[3],[0.019643576278923516],0.0196435762789235,,,
F,2021-08-02,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['1'],[80.0],[3],[68.63876502862867],68.63876502862868,,,
F,2021-08-02,Influent,County 6,pmmov_gc_per_mL,['1'],[80.0],[3],[3494.209203762673],3494.209203762671,,,
F,2021-08-03,Influent,County 6,N1_per_PMMoV,"['1', '2']","[90.0, 80.0]","[3, 3]","[0.007010296459862398, nan]",0.0070102964598624,,,
F,2021-08-03,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[148.57151747137692, 103.67967031961005]",124.11223126798002,1.2896734030710624,160.0642436621185,96.2353964751348
F,2021-08-03,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[21193.328744658134, nan]",21193.328744658145,,,
F,2021-08-04,Influent,County 6,N1_per_PMMoV,"['1', '2']","[97.5, 80.0]","[3, 2]","[0.003995146631376592, nan]",0.0039951466313765,,,
F,2021-08-04,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[97.5, 80.0]","[3, 2]","[39.30104675949419, 38.64183608709386]",38.97004756132055,1.0120329756831414,39.43897319599678,38.50669740777471
F,2021-08-04,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[97.5, 80.0]","[3, 2]","[9837.197576388424, nan]",9837.19757638842,,,
F,2021-08-09,Influent,County 6,N1_per_PMMoV,"['1', '2']","[90.0, 80.0]","[3, 3]","[0.0006556473323672334, nan]",0.0006556473323672,,,
F,2021-08-09,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[46.97779481667848, 65.50612732596689]",55.47371818036436,1.2650236707046447,70.1755666001595,43.85192108655511
F,2021-08-09,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[71651.01190462228, nan]",71651.01190462225,,,
F,2021-08-10,Influent,County 6,N1_per_PMMoV,"['1', '2']","[85.0, 80.0]","[3, 3]","[0.00034421631914640266, nan]",0.0003442163191464,,,
F,2021-08-10,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 80.0]","[3, 3]","[50.02537966226008, 68.85805057056193]",58.69114177280475,1.2534909382313664,73.56881436666316,46.82215082912045
F,2021-08-10,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[85.0, 80.0]","[3, 3]","[145331.22597532396, nan]",145331.22597532388,,,
F,2021-08-11,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 75.0]","[3, 3]","[0.00048666851802545543, nan]",0.0004866685180254,,,
F,2021-08-11,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[26.039127029349576, 25.44712161684691]",25.74142249978397,1.0163947408422769,26.16344645057948,25.32620591725248
F,2021-08-11,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[53504.851998640246, nan]",53504.85199864026,,,
F,2021-08-16,Influent,County 6,N1_per_PMMoV,"['1', '2']","[75.0, 80.0]","[3, 3]","[2.364840375439838, nan]",2.364840375439838,,,
F,2021-08-16,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[75.0, 80.0]","[3, 3]","[22.836878854273426, 27.91661243433658]",25.24932268764149,1.1525985645190184,29.102333084853072,21.906432529853173
F,2021-08-16,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[75.0, 80.0]","[3, 3]","[9.656837345745156, nan]",9.656837345745156,,,
F,2021-08-17,Influent,County 6,N1_per_PMMoV,"['1', '3']","[100.0, 80.0]","[3, 3]","[0.0012585943196681182, nan]",0.0012585943196681,,,
F,2021-08-17,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '3']","[100.0, 80.0]","[3, 3]","[78.67532851634063, 49.432019386053994]",62.362491647014245,1.3890424297158042,86.62414692050021,44.89603075679518
F,2021-08-17,Influent,County 6,pmmov_gc_per_mL,"['1', '3']","[100.0, 80.0]","[3, 3]","[62510.474810570195, nan]",62510.474810570246,,,
F,2021-08-18,Influent,County 6,N1_per_PMMoV,"['1', '2']","[95.0, 80.0]","[3, 3]","[0.0005170459734557426, nan]",0.0005170459734557,,,
F,2021-08-18,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 80.0]","[3, 3]","[46.35316124397649, 45.3249961351889]",45.836195896224,1.0159874395086914,46.56899930542341,45.11492378133075
F,2021-08-18,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 80.0]","[3, 3]","[89649.98012491854, nan]",89649.98012491848,,,
F,2021-08-23,Influent,County 6,N1_per_PMMoV,"['1', '2']","[95.0, 80.0]","[3, 3]","[0.0024116659176451004, nan]",0.0024116659176451,,,
F,2021-08-23,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 80.0]","[3, 3]","[48.92755088996884, 71.25610809409388]",59.04563366579193,1.3045128123964438,77.02578563309238,45.26259390072426
F,2021-08-23,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 80.0]","[3, 3]","[20287.86430657225, nan]",20287.864306572257,,,
F,2021-08-24,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 75.0]","[3, 3]","[0.0024185014051935883, nan]",0.0024185014051935,,,
F,2021-08-24,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[37.642317994948876, 52.46194164978821]",44.43859910273702,1.2645679513015595,56.19562822605948,35.14132954025799
F,2021-08-24,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[15564.315122626858, nan]",15564.31512262685,,,
F,2021-08-25,Influent,County 6,N1_per_PMMoV,"['1', '2']","[85.0, 75.0]","[3, 3]","[0.00042468488522889343, nan]",0.0004246848852288,,,
F,2021-08-25,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 75.0]","[3, 3]","[8.069428912039264, 21.82605006973232]",13.271162702201892,2.0209878986439325,26.82085922208473,6.566671038014004
F,2021-08-25,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[85.0, 75.0]","[3, 3]","[19000.979768069836, nan]",19000.979768069825,,,
F,2021-08-30,Influent,County 6,N1_per_PMMoV,"['1', '2']","[85.0, 70.0]","[3, 3]","[0.0005301584316847786, nan]",0.0005301584316847,,,
F,2021-08-30,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 70.0]","[3, 3]","[17.549451719088314, 47.923793202131755]",29.00062576904822,2.034707301888185,59.00778501160908,14.25297178721282
F,2021-08-30,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[85.0, 70.0]","[3, 3]","[33102.27786686011, nan]",33102.2778668601,,,
F,2021-08-31,Influent,County 6,N1_per_PMMoV,['3'],[80.0],[3],[0.0003010050117395769],0.0003010050117395,,,
F,2021-08-31,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,['3'],[80.0],[3],[10.582668602887546],10.582668602887544,,,
F,2021-08-31,Influent,County 6,pmmov_gc_per_mL,['3'],[80.0],[3],[35157.7820639194],35157.782063919374,,,
F,2021-09-01,Influent,County 6,N1_per_PMMoV,"['1', '2']","[85.0, 65.0]","[3, 3]","[0.0006019812339810087, nan]",0.000601981233981,,,
F,2021-09-01,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 65.0]","[3, 3]","[17.644830918175312, 34.12134526905672]",24.537020356457035,1.594121776653215,39.11499848441139,15.392186918098174
F,2021-09-01,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[85.0, 65.0]","[3, 3]","[29311.264076268482, nan]",29311.264076268475,,,
F,2021-09-07,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 75.0]","[3, 3]","[0.001811938547020451, nan]",0.0018119385470204,,,
F,2021-09-07,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[39.77232384324859, 51.97187432435029]",45.46473596501663,1.2082502880666453,54.93278032660531,37.6285744882925
F,2021-09-07,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 75.0]","[3, 3]","[21950.150521743766, nan]",21950.150521743784,,,
F,2021-09-08,Influent,County 6,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.0007566406839558011, nan]",0.0007566406839558,,,
F,2021-09-08,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[27.947432969713276, 38.98177568497497]",33.00667452192415,1.2652922741701509,41.76309026863938,26.08620568996342
F,2021-09-08,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[36936.20176964449, nan]",36936.20176964449,,,
F,2021-09-09,Influent,County 6,N1_per_PMMoV,"['1', '2']","[95.0, 75.0]","[3, 3]","[0.0026887418662203846, nan]",0.0026887418662203,,,
F,2021-09-09,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[58.60773757467669, 39.43814953748412]",48.07682101099994,1.323273266061773,63.61877196109317,36.33174057395007
F,2021-09-09,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[21797.45787834319, nan]",21797.457878343183,,,
F,2021-09-13,Influent,County 6,N1_per_PMMoV,"['1', '2']","[90.0, 80.0]","[3, 3]","[0.0013297526464872518, nan]",0.0013297526464872,,,
F,2021-09-13,Influent,County 6,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[21.762610979742362, 26.57965830123785]",24.05083706618792,1.1518714596504955,27.70347279724612,20.879792501747986
F,2021-09-13,Influent,County 6,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[16365.909131470187, nan]",16365.909131470193,,,
F,2021-09-14,Influent,County 6,N1_per_PMMoV,"['1', '2']","[90.0, 75.0]","[3, 3]","[0.00035164463482166336, nan]",0.0003516446348216,,,
