sample_code,date_sampling,Flow
B5,2021-04-21 00:00:00,3.5025
B5,2021-04-22 00:00:00,3.2635
B5,2021-04-23 00:00:00,3.2246
B5,2021-04-24 00:00:00,3.1751
B5,2021-04-25 00:00:00,3.3716
B5,2021-04-26 00:00:00,3.4359
B5,2021-04-27 00:00:00,3.2072
B5,2021-04-28 00:00:00,3.2254
B5,2021-04-29 00:00:00,3.2689
B5,2021-04-30 00:00:00,3.0619
B5,2021-05-01 00:00:00,3.0793
B5,2021-05-02 00:00:00,3.1001
B5,2021-05-03 00:00:00,3.1561
B5,2021-05-04 00:00:00,3.1105
B5,2021-05-05 00:00:00,3.062
B5,2021-05-06 00:00:00,3.0771
B5,2021-05-07 00:00:00,3.1278
B5,2021-05-08 00:00:00,2.9358
B5,2021-05-09 00:00:00,2.9643
B5,2021-05-10 00:00:00,3.0727
B5,2021-05-11 00:00:00,3.2434
B5,2021-05-12 00:00:00,3.2447
B5,2021-05-13 00:00:00,3.2358
B5,2021-05-15 00:00:00,3.3564
B5,2021-05-16 00:00:00,3.3028
B5,2021-05-17 00:00:00,3.2984
B5,2021-05-18 00:00:00,3.1514
B5,2021-05-19 00:00:00,3.1957
B5,2021-05-20 00:00:00,3.194
B5,2021-05-21 00:00:00,3.2033
B5,2021-05-22 00:00:00,3.2298
B5,2021-05-23 00:00:00,3.1619
B5,2021-05-24 00:00:00,3.3391
B5,2021-05-25 00:00:00,3.2772
B5,2021-05-26 00:00:00,3.5258
B5,2021-05-28 00:00:00,3.5284
B5,2021-05-29 00:00:00,3.3286
B5,2021-05-30 00:00:00,3.3794
B5,2021-05-31 00:00:00,3.3386
B5,2021-06-01 00:00:00,3.2516
B5,2021-06-02 00:00:00,3.4176
B5,2021-06-03 00:00:00,3.363
B5,2021-06-04 00:00:00,3.3753
B5,2021-06-05 00:00:00,3.6064
B5,2021-06-06 00:00:00,3.5204
B5,2021-06-07 00:00:00,3.5174
B5,2021-06-08 00:00:00,3.654
B5,2021-06-09 00:00:00,3.6113
B5,2021-06-10 00:00:00,3.7549
B5,2021-06-11 00:00:00,3.5173
B5,2021-06-12 00:00:00,3.5012
B5,2021-06-13 00:00:00,3.5157
B5,2021-06-14 00:00:00,3.613
B5,2021-06-15 00:00:00,3.6258
B5,2021-06-16 00:00:00,3.6285
B5,2021-06-17 00:00:00,3.6196
B5,2021-06-18 00:00:00,3.3761
B5,2021-06-19 00:00:00,2.9986
B5,2021-06-20 00:00:00,3.0114
B5,2021-06-21 00:00:00,3.3796
B5,2021-06-22 00:00:00,4.2345
B5,2021-06-23 00:00:00,4.0109
B5,2021-06-24 00:00:00,4.0101
B5,2021-06-25 00:00:00,3.5972
B5,2021-06-26 00:00:00,3.6136
B5,2021-06-27 00:00:00,3.7233
B5,2021-06-28 00:00:00,3.7937
B5,2021-06-29 00:00:00,3.5891
B5,2021-06-30 00:00:00,3.5365
B5,2021-07-01 00:00:00,3.515
B5,2021-07-02 00:00:00,3.4461
B5,2021-07-03 00:00:00,3.2643
B5,2021-07-04 00:00:00,2.9242
B5,2021-07-05 00:00:00,2.9533
B5,2021-07-06 00:00:00,3.1196
B5,2021-07-07 00:00:00,3.1061
B5,2021-07-08 00:00:00,3.0966
B5,2021-07-09 00:00:00,3.3455
B5,2021-07-10 00:00:00,3.488
B5,2021-07-11 00:00:00,3.4375
B5,2021-07-12 00:00:00,3.4293
B5,2021-07-13 00:00:00,3.0994
B5,2021-07-14 00:00:00,2.9665
B5,2021-07-15 00:00:00,3.0676
B5,2021-07-16 00:00:00,3.0929
B5,2021-07-17 00:00:00,3.1025
B5,2021-07-18 00:00:00,3.069
B5,2021-07-19 00:00:00,3.0961
B5,2021-07-20 00:00:00,3.1291
B5,2021-07-21 00:00:00,3.1051
B5,2021-07-22 00:00:00,3.0824
B5,2021-07-23 00:00:00,3.0495
B5,2021-07-24 00:00:00,3.0368
B5,2021-07-25 00:00:00,3.0562
B5,2021-07-26 00:00:00,3.0039
B5,2021-07-27 00:00:00,2.9428
B5,2021-07-28 00:00:00,2.9473
B5,2021-07-29 00:00:00,2.8851
B5,2021-07-30 00:00:00,2.8351
B5,2021-07-31 00:00:00,2.8907
B5,2021-08-01 00:00:00,2.831
B5,2021-08-02 00:00:00,2.8492
B5,2021-08-03 00:00:00,2.8762
B5,2021-08-04 00:00:00,2.8825
B5,2021-08-05 00:00:00,2.851
B5,2021-08-06 00:00:00,2.9382
B5,2021-08-07 00:00:00,2.8825
B5,2021-08-08 00:00:00,2.8209
B5,2021-08-09 00:00:00,2.9264
B5,2021-08-10 00:00:00,2.8712
B5,2021-08-11 00:00:00,2.906
B5,2021-08-12 00:00:00,2.9338
B5,2021-08-13 00:00:00,2.8927
B5,2021-08-14 00:00:00,2.8387
B5,2021-08-15 00:00:00,2.8984
B5,2021-08-16 00:00:00,3.0483
B5,2021-08-17 00:00:00,3.0768
B5,2021-08-18 00:00:00,3.0153
B5,2021-08-19 00:00:00,2.9698
B5,2021-08-20 00:00:00,2.9539
B5,2021-08-21 00:00:00,3.0069
B5,2021-08-22 00:00:00,3.1609
B5,2021-08-23 00:00:00,3.2096
B5,2021-08-24 00:00:00,3.1521
B5,2021-08-25 00:00:00,3.1134
B5,2021-08-26 00:00:00,3.1573
B5,2021-08-27 00:00:00,3.0326
B5,2021-08-28 00:00:00,3.0406
B5,2021-08-29 00:00:00,3.0864
B5,2021-08-30 00:00:00,2.9747
B5,2021-08-31 00:00:00,2.8804
B5,2021-09-01 00:00:00,2.7859
B5,2021-09-02 00:00:00,2.782
B5,2021-09-03 00:00:00,2.7849
B5,2021-09-04 00:00:00,2.707
B5,2021-09-05 00:00:00,2.726
B5,2021-09-06 00:00:00,2.8508
B5,2021-09-07 00:00:00,2.827
B5,2021-09-08 00:00:00,2.8643
B5,2021-09-09 00:00:00,2.7852
B5,2021-09-10 00:00:00,2.741
B5,2021-09-11 00:00:00,2.7775
B5,2021-09-13 00:00:00,2.8205
B5,2021-09-14 00:00:00,2.9206
B5,2021-09-15 00:00:00,3.059
B5,2021-09-16 00:00:00,2.6807
B5,2021-09-17 00:00:00,2.7401
B5,2021-09-18 00:00:00,2.8297
B5,2021-09-19 00:00:00,2.8585
B5,2021-09-20 00:00:00,2.8513
B5,2021-09-21 00:00:00,2.8226
B5,2021-09-22 00:00:00,2.8823
B5,2021-09-23 00:00:00,2.9154
B5,2021-09-24 00:00:00,2.8153
B5,2021-09-26 00:00:00,2.86
B5,2021-09-27 00:00:00,2.8777
B5,2021-09-28 00:00:00,2.9223
B5,2021-09-29 00:00:00,2.8776
B5,2021-09-30 00:00:00,2.8168
B5,2021-10-01 00:00:00,2.7571
B5,2021-10-02 00:00:00,2.9043
B5,2021-10-03 00:00:00,2.8402
B5,2021-10-04 00:00:00,2.8732
B5,2021-10-05 00:00:00,2.8549
B5,2021-10-06 00:00:00,2.8724
B5,2021-10-07 00:00:00,2.8742
B5,2021-10-08 00:00:00,2.7872
B5,2021-10-09 00:00:00,2.8158
B5,2021-10-10 00:00:00,2.8524
B5,2021-10-11 00:00:00,2.9462
B5,2021-10-12 00:00:00,2.7443
B5,2021-10-13 00:00:00,2.8083
B5,2021-10-14 00:00:00,2.8286
B5,2021-10-15 00:00:00,2.8725
B5,2021-10-16 00:00:00,2.8054
B5,2021-10-17 00:00:00,2.8095
B5,2021-10-18 00:00:00,2.8571
B5,2021-10-19 00:00:00,2.8178
B5,2021-10-20 00:00:00,4.9679
B5,2021-10-21 00:00:00,11.5147
B5,2021-09-25 00:00:00,3.494
B5,2021-01-20 00:00:00,2.8537
C1,2020-10-21 00:00:00,47.96737119
C1,2020-10-22 00:00:00,46.72534852
C1,2020-10-23 00:00:00,43.38597387
C1,2020-10-24 00:00:00,43.02528193
C1,2020-10-25 00:00:00,43.1290578
C1,2020-10-26 00:00:00,44.60660822
C1,2020-10-28 00:00:00,44.37493265
C1,2020-10-29 00:00:00,46.88498762
C1,2020-10-30 00:00:00,46.45283275
C1,2020-10-31 00:00:00,45.94435194
C1,2020-11-01 00:00:00,44.46331357
C1,2020-11-02 00:00:00,49.34966129
C1,2020-11-04 00:00:00,48.09694953
C1,2020-11-05 00:00:00,46.64463267
C1,2020-11-06 00:00:00,45.84316176
C1,2020-11-07 00:00:00,46.27883986
C1,2020-11-08 00:00:00,45.67084147
C1,2020-11-09 00:00:00,47.7877166
C1,2020-11-11 00:00:00,49.51711518
C1,2020-11-12 00:00:00,52.77395756
C1,2020-11-13 00:00:00,45.99537204
C1,2020-11-14 00:00:00,45.76753872
C1,2020-11-15 00:00:00,45.67886218
C1,2020-11-16 00:00:00,49.39342102
C1,2020-11-17 00:00:00,51.26516074
C1,2020-11-18 00:00:00,56.91600418
C1,2020-11-19 00:00:00,49.96018106
C1,2020-11-20 00:00:00,47.78375869
C1,2020-11-21 00:00:00,47.3012251
C1,2020-11-22 00:00:00,46.56452256
C1,2020-11-23 00:00:00,48.30045251
C1,2020-11-24 00:00:00,48.15020144
C1,2020-11-25 00:00:00,50.12575322
C1,2020-11-26 00:00:00,45.04154414
C1,2020-11-27 00:00:00,46.4289902
C1,2020-11-28 00:00:00,44.01315064
C1,2020-11-29 00:00:00,44.87836536
C1,2020-11-30 00:00:00,47.31835099
C1,2020-12-01 00:00:00,47.16434081
C1,2020-12-02 00:00:00,47.22177411
C1,2020-12-03 00:00:00,45.00588145
C1,2020-12-04 00:00:00,45.46865259
C1,2020-12-05 00:00:00,45.58478386
C1,2020-12-06 00:00:00,45.20731442
C1,2020-12-07 00:00:00,46.84943697
C1,2020-12-08 00:00:00,45.19739865
C1,2020-12-09 00:00:00,44.77383186
C1,2020-12-10 00:00:00,45.63964824
C1,2020-12-11 00:00:00,43.61613613
C1,2020-12-12 00:00:00,46.57322032
C1,2020-12-13 00:00:00,50.71774447
C1,2020-12-14 00:00:00,66.43509134
C1,2020-12-15 00:00:00,47.72152896
C1,2020-12-16 00:00:00,52.51849439
C1,2020-12-17 00:00:00,63.55596027
C1,2020-12-18 00:00:00,52.78003599
C1,2020-12-19 00:00:00,50.09445784
C1,2020-12-20 00:00:00,46.62016889
C1,2020-12-21 00:00:00,49.30776773
C1,2020-12-22 00:00:00,45.9615701
C1,2020-12-23 00:00:00,44.72511482
C1,2020-12-25 00:00:00,48.19609983
C1,2020-12-26 00:00:00,51.12492572
C1,2020-12-27 00:00:00,48.31853182
C1,2020-12-28 00:00:00,49.35485706
C1,2020-12-29 00:00:00,46.39283158
C1,2020-12-30 00:00:00,45.66013277
C1,2020-12-31 00:00:00,53.99732016
C1,2021-01-01 00:00:00,49.5129994
C1,2021-01-02 00:00:00,48.07803398
C1,2021-01-03 00:00:00,55.57963774
C1,2021-01-04 00:00:00,54.45720496
C1,2021-01-05 00:00:00,65.27773001
C1,2021-01-06 00:00:00,51.99344474
C1,2021-01-07 00:00:00,51.7007376
C1,2021-01-08 00:00:00,50.53544585
C1,2021-01-09 00:00:00,46.43706699
C1,2021-01-10 00:00:00,48.46319411
C1,2021-01-11 00:00:00,50.44572041
C1,2021-01-12 00:00:00,49.30360129
C1,2021-01-13 00:00:00,47.62868671
C1,2021-01-14 00:00:00,46.57216742
C1,2021-01-15 00:00:00,46.64816169
C1,2021-01-16 00:00:00,47.45404396
C1,2021-01-17 00:00:00,49.83326339
C1,2021-01-18 00:00:00,53.0564728
C1,2021-01-19 00:00:00,51.38327492
C1,2021-01-20 00:00:00,45.94758475
C1,2021-01-21 00:00:00,48.48187074
C1,2021-01-22 00:00:00,52.38467729
C1,2021-01-23 00:00:00,50.92174355
C1,2021-01-24 00:00:00,48.14199185
C1,2021-01-25 00:00:00,53.56917136
C1,2021-01-26 00:00:00,52.46910162
C1,2021-01-27 00:00:00,87.9632815
C1,2021-01-28 00:00:00,74.88381605
C1,2021-01-29 00:00:00,89.78803519
C1,2021-01-30 00:00:00,63.02894972
C1,2021-01-31 00:00:00,59.35771214
C1,2021-02-01 00:00:00,59.28741593
C1,2021-02-02 00:00:00,101.2674704
C1,2021-02-03 00:00:00,71.17468524
C1,2021-02-04 00:00:00,63.39105806
C1,2021-02-05 00:00:00,58.57101449
C1,2021-02-06 00:00:00,53.63065207
C1,2021-02-07 00:00:00,52.30246339
C1,2021-02-08 00:00:00,53.36172683
C1,2021-02-09 00:00:00,50.71348724
C1,2021-02-10 00:00:00,54.28461468
C1,2021-02-11 00:00:00,50.07597177
C1,2021-02-12 00:00:00,69.17626126
C1,2021-02-13 00:00:00,59.37004889
C1,2021-02-14 00:00:00,53.17026736
C1,2021-02-15 00:00:00,63.29978338
C1,2021-02-16 00:00:00,66.13760222
C1,2021-02-17 00:00:00,57.57951826
C1,2021-02-18 00:00:00,55.97148429
C1,2021-02-19 00:00:00,54.5865983
C1,2021-02-20 00:00:00,60.00088092
C1,2021-02-21 00:00:00,54.51776725
C1,2021-02-22 00:00:00,55.37362787
C1,2021-02-23 00:00:00,53.4985341
C1,2021-02-24 00:00:00,55.21543916
C1,2021-02-25 00:00:00,48.49950533
C1,2021-02-26 00:00:00,47.12117085
C1,2021-02-27 00:00:00,47.51754083
C1,2021-02-28 00:00:00,50.82826632
C1,2021-03-01 00:00:00,50.2895251
C1,2021-03-02 00:00:00,48.19929573
C1,2021-03-03 00:00:00,48.92375758
C1,2021-03-04 00:00:00,48.05137276
C1,2021-03-05 00:00:00,50.03342916
C1,2021-03-06 00:00:00,52.25797319
C1,2021-03-07 00:00:00,47.67704206
C1,2021-03-08 00:00:00,49.5049542
C1,2021-03-09 00:00:00,53.82011442
C1,2021-03-10 00:00:00,71.22406265
C1,2021-03-11 00:00:00,69.72572603
C1,2021-03-12 00:00:00,63.16683556
C1,2021-03-13 00:00:00,57.39185968
C1,2021-03-14 00:00:00,56.6938926
C1,2021-03-15 00:00:00,70.79313626
C1,2021-03-16 00:00:00,57.29300478
C1,2021-03-17 00:00:00,56.3119019
C1,2021-03-18 00:00:00,57.44142976
C1,2021-03-19 00:00:00,82.38008059
C1,2021-03-20 00:00:00,59.55043255
C1,2021-03-21 00:00:00,56.17351964
C1,2021-03-22 00:00:00,54.01535103
C1,2021-03-23 00:00:00,55.71108963
C1,2021-03-24 00:00:00,52.44218371
C1,2021-03-25 00:00:00,48.30697292
C1,2021-03-26 00:00:00,53.5050421
C1,2021-03-27 00:00:00,51.72433082
C1,2021-03-28 00:00:00,47.70855445
C1,2021-03-29 00:00:00,49.70751561
C1,2021-03-30 00:00:00,49.88399172
C1,2021-03-31 00:00:00,53.48013921
C1,2021-04-01 00:00:00,53.76946733
C1,2021-04-03 00:00:00,47.13613195
C1,2021-04-04 00:00:00,47.75262054
C1,2021-04-05 00:00:00,49.15569593
C1,2021-04-06 00:00:00,48.31591557
C1,2021-04-08 00:00:00,48.11063096
C1,2021-04-09 00:00:00,46.68208631
C1,2021-04-10 00:00:00,45.89588036
C1,2021-04-11 00:00:00,50.94146691
C1,2021-04-12 00:00:00,49.61813993
C1,2021-04-13 00:00:00,48.96904059
C1,2021-04-14 00:00:00,50.07676176
C1,2021-04-15 00:00:00,47.97996615
C1,2021-04-16 00:00:00,46.92091296
C1,2021-04-17 00:00:00,46.08766502
C1,2021-04-18 00:00:00,47.02843375
C1,2021-04-19 00:00:00,48.95037604
C1,2021-04-20 00:00:00,47.62065458
C1,2021-04-21 00:00:00,47.81702302
C1,2021-04-22 00:00:00,51.5964707
C1,2021-04-23 00:00:00,47.16111077
C1,2021-04-24 00:00:00,50.35312131
C1,2021-04-25 00:00:00,51.72644795
C1,2021-04-26 00:00:00,53.45318524
C1,2021-04-27 00:00:00,49.30755963
C1,2021-04-29 00:00:00,49.1880222
C1,2021-04-30 00:00:00,48.80528354
C1,2021-05-01 00:00:00,52.25208687
C1,2021-05-02 00:00:00,46.64459376
C1,2021-05-03 00:00:00,49.94948521
C1,2021-05-04 00:00:00,51.02095299
C1,2021-05-05 00:00:00,47.67022408
C1,2021-05-06 00:00:00,48.28804342
C1,2021-05-07 00:00:00,50.04845325
C1,2021-05-08 00:00:00,49.10959424
C1,2021-05-09 00:00:00,50.79905963
C1,2021-05-10 00:00:00,50.67359491
C1,2021-05-11 00:00:00,48.45835735
C1,2021-05-12 00:00:00,47.72417873
C1,2021-05-13 00:00:00,52.0607751
C1,2021-05-14 00:00:00,49.58845724
C1,2021-05-15 00:00:00,44.93749169
C1,2021-05-16 00:00:00,44.93954927
C1,2021-05-17 00:00:00,50.3352501
C1,2021-05-18 00:00:00,49.67368412
C1,2021-05-19 00:00:00,50.57079103
C1,2021-05-20 00:00:00,48.06441717
C1,2021-05-21 00:00:00,49.89899207
C1,2021-05-22 00:00:00,45.25695793
C1,2021-05-23 00:00:00,46.69738724
C1,2021-05-24 00:00:00,50.97381849
C1,2021-05-25 00:00:00,50.25170905
C1,2021-05-26 00:00:00,50.00015521
C1,2021-05-27 00:00:00,51.03337189
C1,2021-05-28 00:00:00,48.82065346
C1,2021-05-29 00:00:00,51.65808325
C1,2021-05-30 00:00:00,43.68434229
C1,2021-05-31 00:00:00,43.50911075
C1,2021-06-01 00:00:00,49.31356499
C1,2021-06-02 00:00:00,48.4389035
C1,2021-06-03 00:00:00,49.60687788
C1,2021-06-04 00:00:00,50.2081131
C1,2021-06-05 00:00:00,50.2275727
C1,2021-06-06 00:00:00,47.6095111
C1,2021-06-07 00:00:00,48.66805462
C1,2021-06-09 00:00:00,50.14415605
C1,2021-06-11 00:00:00,46.82569674
C1,2021-06-12 00:00:00,46.42760094
C1,2021-06-13 00:00:00,49.14307007
C1,2021-06-14 00:00:00,48.66602761
C1,2021-06-16 00:00:00,44.99299472
C1,2021-06-18 00:00:00,40.33690876
C1,2021-06-19 00:00:00,48.23958385
C1,2021-06-20 00:00:00,43.89300283
C1,2021-06-23 00:00:00,44.14676033
C1,2021-06-25 00:00:00,50.48167988
C1,2021-06-26 00:00:00,48.58332107
C1,2021-06-27 00:00:00,47.10528452
C1,2021-06-28 00:00:00,45.57950164
C1,2021-06-30 00:00:00,52.43043351
C1,2021-07-02 00:00:00,45.84101256
C1,2021-07-03 00:00:00,41.68024782
C1,2021-07-04 00:00:00,41.72375523
C1,2021-07-05 00:00:00,44.49488666
C1,2021-07-07 00:00:00,44.65035434
C1,2021-07-09 00:00:00,44.74803221
C1,2021-07-10 00:00:00,43.19301882
C1,2021-07-11 00:00:00,42.28439636
C1,2021-07-12 00:00:00,42.92620914
C1,2021-07-14 00:00:00,45.67243951
C1,2021-07-16 00:00:00,46.77620585
C1,2021-07-17 00:00:00,43.2665151
C1,2021-07-18 00:00:00,41.69240843
C1,2021-07-19 00:00:00,42.48653421
C1,2021-07-21 00:00:00,47.29111115
C1,2021-07-23 00:00:00,46.26420388
C1,2021-07-24 00:00:00,43.33500343
C1,2021-07-25 00:00:00,42.34232651
C1,2021-07-28 00:00:00,47.31262817
C1,2021-07-30 00:00:00,46.75576532
C1,2021-07-31 00:00:00,44.91000143
C1,2021-08-01 00:00:00,43.72997247
C1,2021-08-02 00:00:00,43.80765789
C1,2021-08-04 00:00:00,47.65769717
C1,2021-08-06 00:00:00,44.59225023
C1,2021-08-07 00:00:00,42.87638418
C1,2021-08-08 00:00:00,44.69492564
C1,2021-08-09 00:00:00,49.74181996
C1,2021-08-13 00:00:00,43.55317447
C1,2021-08-14 00:00:00,43.71438517
C1,2021-08-15 00:00:00,43.52492545
C1,2021-08-16 00:00:00,45.72222445
C1,2021-08-18 00:00:00,46.15342888
C1,2021-08-19 00:00:00,47.92802833
C1,2021-08-20 00:00:00,45.82886589
C1,2021-08-21 00:00:00,44.97892315
C1,2021-08-22 00:00:00,44.80488377
C1,2021-08-23 00:00:00,47.15792508
C1,2021-08-25 00:00:00,47.24357623
C1,2021-08-27 00:00:00,46.88500524
C1,2021-08-28 00:00:00,47.63417823
C1,2021-08-29 00:00:00,47.29457481
C1,2021-08-30 00:00:00,49.18062548
C1,2021-09-03 00:00:00,46.12056564
C1,2021-09-04 00:00:00,45.43768358
C1,2021-09-05 00:00:00,43.72219074
C1,2021-09-06 00:00:00,43.30051702
C1,2021-09-10 00:00:00,48.85781599
C1,2021-09-11 00:00:00,47.10892219
C1,2021-09-12 00:00:00,47.84858146
C1,2021-09-13 00:00:00,48.97589751
C1,2021-09-17 00:00:00,53.89359717
C1,2021-09-18 00:00:00,46.1204852
C1,2021-09-19 00:00:00,47.15816878
C1,2021-09-20 00:00:00,47.31734825
C1,2021-09-24 00:00:00,44.01086729
C1,2021-09-25 00:00:00,43.59700671
C1,2021-09-26 00:00:00,42.94754491
C1,2021-09-27 00:00:00,43.29723585
C1,2021-10-01 00:00:00,48.29510334
C1,2021-10-02 00:00:00,45.1508202
C1,2021-10-03 00:00:00,43.91796442
C1,2021-10-04 00:00:00,45.76384131
C1,2021-10-08 00:00:00,43.42570632
C1,2021-10-09 00:00:00,45.12290906
C1,2021-10-10 00:00:00,43.9867962
C1,2021-10-11 00:00:00,45.24635973
C1,2021-10-15 00:00:00,46.18809178
C1,2021-10-16 00:00:00,47.53560327
C1,2021-10-17 00:00:00,44.85392754
C1,2021-10-18 00:00:00,46.83680147
C1,2021-10-22 00:00:00,65.05062964
C1,2021-10-23 00:00:00,55.27479574
C1,2021-10-24 00:00:00,131.3784105
C1,2021-10-25 00:00:00,230.2579492
C1,2021-10-29 00:00:00,60.87059004
C1,2020-12-24 00:00:00,45.76458032
D2,2021-04-03 00:00:00,11.4
D2,2021-03-31 00:00:00,10.9
D2,2021-03-30 00:00:00,11.0
D2,2021-03-29 00:00:00,13.2
D2,2021-03-28 00:00:00,10.3
D2,2021-03-27 00:00:00,12.1
D2,2021-03-25 00:00:00,14.0
D2,2021-03-24 00:00:00,12.7
D2,2021-03-23 00:00:00,10.9
D3,2020-10-09 00:00:00,27.86107873
D3,2020-10-10 00:00:00,19.7964509
D3,2020-10-11 00:00:00,32.75465983
D3,2020-10-12 00:00:00,26.15514291
D3,2020-10-13 00:00:00,26.37815206
D3,2020-10-14 00:00:00,26.91658537
D3,2020-10-16 00:00:00,28.4429932
D3,2020-10-17 00:00:00,27.39143098
D3,2020-10-18 00:00:00,26.18091839
D3,2020-10-19 00:00:00,27.01400726
D3,2020-10-20 00:00:00,27.45381424
D3,2020-10-21 00:00:00,23.81717685
D3,2020-10-23 00:00:00,42.81821247
D3,2020-10-24 00:00:00,27.04131424
D3,2020-10-25 00:00:00,26.26734328
D3,2020-10-26 00:00:00,26.90029481
D3,2020-10-27 00:00:00,26.7503232
D3,2020-10-28 00:00:00,26.88593106
D3,2020-10-30 00:00:00,26.97240214
D3,2020-10-31 00:00:00,27.07364598
D3,2020-11-01 00:00:00,22.83933946
D3,2020-11-02 00:00:00,21.88659286
D3,2020-11-03 00:00:00,26.09074423
D3,2020-11-04 00:00:00,26.76662509
D3,2020-11-06 00:00:00,26.65180807
D3,2020-11-07 00:00:00,26.80229331
D3,2020-11-08 00:00:00,25.5615048
D3,2020-11-09 00:00:00,26.10725848
D3,2020-11-10 00:00:00,26.40012404
D3,2020-11-11 00:00:00,26.49228413
D3,2020-11-13 00:00:00,26.72942707
D3,2020-11-14 00:00:00,35.80235771
D3,2020-11-15 00:00:00,25.97869714
D3,2020-11-16 00:00:00,26.30714195
D3,2020-11-18 00:00:00,66.12074555
D3,2020-11-20 00:00:00,24.72888964
D3,2020-11-21 00:00:00,22.96426153
D3,2020-11-22 00:00:00,35.75983116
D3,2020-11-23 00:00:00,25.910084
D3,2020-11-25 00:00:00,26.35221044
D3,2020-11-26 00:00:00,25.7091365
D3,2020-11-27 00:00:00,24.14716213
D3,2020-11-28 00:00:00,24.08911627
D3,2020-11-29 00:00:00,24.68750077
D3,2020-11-30 00:00:00,25.55778169
D3,2020-12-01 00:00:00,26.82455603
D3,2020-12-02 00:00:00,26.62738566
D3,2020-12-03 00:00:00,26.60103583
D3,2020-12-05 00:00:00,26.42723302
D3,2020-12-06 00:00:00,25.8027603
D3,2020-12-07 00:00:00,26.34092922
D3,2020-12-08 00:00:00,26.27416417
D3,2020-12-09 00:00:00,26.48019654
D3,2020-12-11 00:00:00,26.59109735
D3,2020-12-12 00:00:00,49.01070119
D3,2020-12-13 00:00:00,45.28148176
D3,2020-12-14 00:00:00,63.91559838
D3,2020-12-15 00:00:00,28.5803393
D3,2020-12-16 00:00:00,28.60909205
D3,2020-12-18 00:00:00,36.80131236
D3,2020-12-19 00:00:00,28.48704151
D3,2020-12-20 00:00:00,26.70175053
D3,2020-12-21 00:00:00,28.16302042
D3,2020-12-23 00:00:00,26.42156704
D3,2020-12-24 00:00:00,25.77176595
D3,2020-12-25 00:00:00,24.95737128
D3,2020-12-26 00:00:00,45.99449389
D3,2020-12-27 00:00:00,26.88554296
D3,2020-12-29 00:00:00,30.03348603
D3,2020-12-30 00:00:00,26.19153426
D3,2020-12-31 00:00:00,32.64479289
D3,2021-01-01 00:00:00,27.38122238
D3,2021-01-02 00:00:00,38.03372832
D3,2021-01-03 00:00:00,33.32607537
D3,2021-01-04 00:00:00,29.51688854
D3,2021-01-05 00:00:00,49.27596551
D3,2021-01-07 00:00:00,30.56124787
D3,2021-01-08 00:00:00,30.08350248
D3,2021-01-09 00:00:00,29.231059
D3,2021-01-10 00:00:00,26.39297453
D3,2021-01-11 00:00:00,26.8651042
D3,2021-01-12 00:00:00,27.22604224
D3,2021-01-13 00:00:00,27.84559471
D3,2021-01-15 00:00:00,27.34654796
D3,2021-01-16 00:00:00,26.63627188
D3,2021-01-17 00:00:00,25.9509208
D3,2021-01-18 00:00:00,26.03015416
D3,2021-01-19 00:00:00,26.90428604
D3,2021-01-21 00:00:00,26.79810027
D3,2021-01-22 00:00:00,32.27643027
D3,2021-01-23 00:00:00,36.5982493
D3,2021-01-24 00:00:00,26.65680357
D3,2021-01-25 00:00:00,38.83386413
D3,2021-01-27 00:00:00,27.81417019
D3,2021-01-29 00:00:00,81.87434121
D3,2021-01-30 00:00:00,44.78062644
D3,2021-01-31 00:00:00,29.58566212
D3,2021-02-01 00:00:00,31.00389989
D3,2021-02-02 00:00:00,65.1896961
D3,2021-02-03 00:00:00,37.1581495
D3,2021-02-05 00:00:00,29.8217917
D3,2021-02-06 00:00:00,28.90578678
D3,2021-02-07 00:00:00,28.68706794
D3,2021-02-08 00:00:00,28.82531457
D3,2021-02-09 00:00:00,28.2273668
D3,2021-02-10 00:00:00,29.20223633
D3,2021-02-12 00:00:00,61.53473318
D3,2021-02-13 00:00:00,32.45787753
D3,2021-02-14 00:00:00,31.61243769
D3,2021-02-15 00:00:00,45.00093078
D3,2021-02-16 00:00:00,50.6835711
D3,2021-02-17 00:00:00,30.83632242
D3,2021-02-19 00:00:00,37.21227323
D3,2021-02-20 00:00:00,45.10449646
D3,2021-02-21 00:00:00,28.38911101
D3,2021-02-22 00:00:00,27.63406926
D3,2021-02-23 00:00:00,27.97308541
D3,2021-02-24 00:00:00,23.93751104
D3,2021-02-26 00:00:00,33.00109926
D3,2021-02-27 00:00:00,28.04319639
D3,2021-02-28 00:00:00,27.30508459
D3,2021-03-01 00:00:00,27.94439766
D3,2021-03-02 00:00:00,28.35246284
D3,2021-03-03 00:00:00,29.54563608
D3,2021-03-04 00:00:00,29.82258833
D3,2021-03-05 00:00:00,29.2666021
D3,2021-03-06 00:00:00,45.83249559
D3,2021-03-07 00:00:00,36.28188035
D3,2021-03-08 00:00:00,28.56611156
D3,2021-03-09 00:00:00,29.527744
D3,2021-03-10 00:00:00,58.53563305
D3,2021-03-12 00:00:00,43.60940846
D3,2021-03-13 00:00:00,31.31709453
D3,2021-03-14 00:00:00,29.65104334
D3,2021-03-15 00:00:00,44.20128632
D3,2021-03-16 00:00:00,30.84460312
D3,2021-03-17 00:00:00,30.42322145
D3,2021-03-19 00:00:00,58.31080663
D3,2021-03-20 00:00:00,33.25374765
